Freq.	V(n004)
1.09395636627209e-001	(-2.53528189529036e+002dB,1.79999958307206e+002°)
1.09647819614318e-001	(-2.53488189529035e+002dB,1.79999958211095e+002°)
1.09900583943252e-001	(-2.53448189529035e+002dB,1.79999958114761e+002°)
1.10153930954141e-001	(-2.53408189529035e+002dB,1.79999958018206e+002°)
1.10407861990207e-001	(-2.53368189529035e+002dB,1.79999957921428e+002°)
1.10662378397766e-001	(-2.53328189529034e+002dB,1.79999957824427e+002°)
1.10917481526240e-001	(-2.53288189529034e+002dB,1.79999957727202e+002°)
1.11173172728159e-001	(-2.53248189529034e+002dB,1.79999957629753e+002°)
1.11429453359173e-001	(-2.53208189529033e+002dB,1.79999957532079e+002°)
1.11686324778056e-001	(-2.53168189529033e+002dB,1.79999957434181e+002°)
1.11943788346715e-001	(-2.53128189529033e+002dB,1.79999957336056e+002°)
1.12201845430196e-001	(-2.53088189529032e+002dB,1.79999957237706e+002°)
1.12460497396692e-001	(-2.53048189529032e+002dB,1.79999957139129e+002°)
1.12719745617551e-001	(-2.53008189529032e+002dB,1.79999957040324e+002°)
1.12979591467279e-001	(-2.52968189529031e+002dB,1.79999956941292e+002°)
1.13240036323555e-001	(-2.52928189529031e+002dB,1.79999956842031e+002°)
1.13501081567231e-001	(-2.52888189529031e+002dB,1.79999956742542e+002°)
1.13762728582343e-001	(-2.52848189529030e+002dB,1.79999956642823e+002°)
1.14024978756117e-001	(-2.52808189529030e+002dB,1.79999956542875e+002°)
1.14287833478977e-001	(-2.52768189529030e+002dB,1.79999956442696e+002°)
1.14551294144553e-001	(-2.52728189529029e+002dB,1.79999956342286e+002°)
1.14815362149688e-001	(-2.52688189529029e+002dB,1.79999956241644e+002°)
1.15080038894443e-001	(-2.52648189529029e+002dB,1.79999956140771e+002°)
1.15345325782109e-001	(-2.52608189529028e+002dB,1.79999956039665e+002°)
1.15611224219209e-001	(-2.52568189529028e+002dB,1.79999955938326e+002°)
1.15877735615512e-001	(-2.52528189529027e+002dB,1.79999955836753e+002°)
1.16144861384034e-001	(-2.52488189529027e+002dB,1.79999955734946e+002°)
1.16412602941049e-001	(-2.52448189529027e+002dB,1.79999955632905e+002°)
1.16680961706096e-001	(-2.52408189529026e+002dB,1.79999955530628e+002°)
1.16949939101987e-001	(-2.52368189529026e+002dB,1.79999955428116e+002°)
1.17219536554813e-001	(-2.52328189529026e+002dB,1.79999955325367e+002°)
1.17489755493952e-001	(-2.52288189529025e+002dB,1.79999955222381e+002°)
1.17760597352080e-001	(-2.52248189529025e+002dB,1.79999955119158e+002°)
1.18032063565172e-001	(-2.52208189529025e+002dB,1.79999955015697e+002°)
1.18304155572516e-001	(-2.52168189529024e+002dB,1.79999954911997e+002°)
1.18576874816716e-001	(-2.52128189529024e+002dB,1.79999954808059e+002°)
1.18850222743701e-001	(-2.52088189529023e+002dB,1.79999954703881e+002°)
1.19124200802737e-001	(-2.52048189529023e+002dB,1.79999954599462e+002°)
1.19398810446427e-001	(-2.52008189529023e+002dB,1.79999954494803e+002°)
1.19674053130724e-001	(-2.51968189529022e+002dB,1.79999954389903e+002°)
1.19949930314937e-001	(-2.51928189529022e+002dB,1.79999954284761e+002°)
1.20226443461741e-001	(-2.51888189529022e+002dB,1.79999954179376e+002°)
1.20503594037179e-001	(-2.51848189529021e+002dB,1.79999954073749e+002°)
1.20781383510677e-001	(-2.51808189529021e+002dB,1.79999953967878e+002°)
1.21059813355048e-001	(-2.51768189529020e+002dB,1.79999953861763e+002°)
1.21338885046497e-001	(-2.51728189529020e+002dB,1.79999953755403e+002°)
1.21618600064636e-001	(-2.51688189529020e+002dB,1.79999953648799e+002°)
1.21898959892486e-001	(-2.51648189529019e+002dB,1.79999953541948e+002°)
1.22179966016487e-001	(-2.51608189529019e+002dB,1.79999953434851e+002°)
1.22461619926504e-001	(-2.51568189529019e+002dB,1.79999953327507e+002°)
1.22743923115840e-001	(-2.51528189529018e+002dB,1.79999953219916e+002°)
1.23026877081238e-001	(-2.51488189529018e+002dB,1.79999953112077e+002°)
1.23310483322890e-001	(-2.51448189529017e+002dB,1.79999953003989e+002°)
1.23594743344450e-001	(-2.51408189529017e+002dB,1.79999952895652e+002°)
1.23879658653036e-001	(-2.51368189529017e+002dB,1.79999952787065e+002°)
1.24165230759240e-001	(-2.51328189529016e+002dB,1.79999952678228e+002°)
1.24451461177138e-001	(-2.51288189529016e+002dB,1.79999952569140e+002°)
1.24738351424294e-001	(-2.51248189529015e+002dB,1.79999952459801e+002°)
1.25025903021771e-001	(-2.51208189529015e+002dB,1.79999952350209e+002°)
1.25314117494141e-001	(-2.51168189529015e+002dB,1.79999952240365e+002°)
1.25602996369487e-001	(-2.51128189529014e+002dB,1.79999952130268e+002°)
1.25892541179416e-001	(-2.51088189529014e+002dB,1.79999952019917e+002°)
1.26182753459066e-001	(-2.51048189529013e+002dB,1.79999951909311e+002°)
1.26473634747114e-001	(-2.51008189529013e+002dB,1.79999951798451e+002°)
1.26765186585784e-001	(-2.50968189529012e+002dB,1.79999951687335e+002°)
1.27057410520853e-001	(-2.50928189529012e+002dB,1.79999951575963e+002°)
1.27350308101665e-001	(-2.50888189529012e+002dB,1.79999951464334e+002°)
1.27643880881134e-001	(-2.50848189529011e+002dB,1.79999951352447e+002°)
1.27938130415752e-001	(-2.50808189529011e+002dB,1.79999951240303e+002°)
1.28233058265601e-001	(-2.50768189529010e+002dB,1.79999951127901e+002°)
1.28528665994361e-001	(-2.50728189529010e+002dB,1.79999951015239e+002°)
1.28824955169313e-001	(-2.50688189529009e+002dB,1.79999950902317e+002°)
1.29121927361353e-001	(-2.50648189529009e+002dB,1.79999950789135e+002°)
1.29419584144998e-001	(-2.50608189529009e+002dB,1.79999950675693e+002°)
1.29717927098395e-001	(-2.50568189529008e+002dB,1.79999950561988e+002°)
1.30016957803328e-001	(-2.50528189529008e+002dB,1.79999950448022e+002°)
1.30316677845229e-001	(-2.50488189529007e+002dB,1.79999950333793e+002°)
1.30617088813183e-001	(-2.50448189529007e+002dB,1.79999950219300e+002°)
1.30918192299940e-001	(-2.50408189529006e+002dB,1.79999950104544e+002°)
1.31219989901919e-001	(-2.50368189529006e+002dB,1.79999949989523e+002°)
1.31522483219223e-001	(-2.50328189529005e+002dB,1.79999949874237e+002°)
1.31825673855640e-001	(-2.50288189529005e+002dB,1.79999949758685e+002°)
1.32129563418657e-001	(-2.50248189529004e+002dB,1.79999949642867e+002°)
1.32434153519466e-001	(-2.50208189529004e+002dB,1.79999949526782e+002°)
1.32739445772973e-001	(-2.50168189529004e+002dB,1.79999949410429e+002°)
1.33045441797808e-001	(-2.50128189529003e+002dB,1.79999949293808e+002°)
1.33352143216331e-001	(-2.50088189529003e+002dB,1.79999949176918e+002°)
1.33659551654643e-001	(-2.50048189529002e+002dB,1.79999949059759e+002°)
1.33967668742593e-001	(-2.50008189529002e+002dB,1.79999948942330e+002°)
1.34276496113785e-001	(-2.49968189529001e+002dB,1.79999948824629e+002°)
1.34586035405594e-001	(-2.49928189529001e+002dB,1.79999948706658e+002°)
1.34896288259164e-001	(-2.49888189529000e+002dB,1.79999948588415e+002°)
1.35207256319427e-001	(-2.49848189529000e+002dB,1.79999948469899e+002°)
1.35518941235103e-001	(-2.49808189528999e+002dB,1.79999948351110e+002°)
1.35831344658714e-001	(-2.49768189528999e+002dB,1.79999948232047e+002°)
1.36144468246594e-001	(-2.49728189528998e+002dB,1.79999948112709e+002°)
1.36458313658891e-001	(-2.49688189528998e+002dB,1.79999947993097e+002°)
1.36772882559584e-001	(-2.49648189528997e+002dB,1.79999947873208e+002°)
1.37088176616484e-001	(-2.49608189528997e+002dB,1.79999947753044e+002°)
1.37404197501250e-001	(-2.49568189528996e+002dB,1.79999947632602e+002°)
1.37720946889394e-001	(-2.49528189528996e+002dB,1.79999947511883e+002°)
1.38038426460287e-001	(-2.49488189528995e+002dB,1.79999947390885e+002°)
1.38356637897177e-001	(-2.49448189528995e+002dB,1.79999947269608e+002°)
1.38675582887188e-001	(-2.49408189528994e+002dB,1.79999947148052e+002°)
1.38995263121334e-001	(-2.49368189528994e+002dB,1.79999947026216e+002°)
1.39315680294529e-001	(-2.49328189528993e+002dB,1.79999946904099e+002°)
1.39636836105593e-001	(-2.49288189528993e+002dB,1.79999946781700e+002°)
1.39958732257261e-001	(-2.49248189528992e+002dB,1.79999946659019e+002°)
1.40281370456195e-001	(-2.49208189528992e+002dB,1.79999946536056e+002°)
1.40604752412990e-001	(-2.49168189528991e+002dB,1.79999946412809e+002°)
1.40928879842186e-001	(-2.49128189528991e+002dB,1.79999946289277e+002°)
1.41253754462274e-001	(-2.49088189528990e+002dB,1.79999946165461e+002°)
1.41579377995707e-001	(-2.49048189528990e+002dB,1.79999946041360e+002°)
1.41905752168908e-001	(-2.49008189528989e+002dB,1.79999945916972e+002°)
1.42232878712281e-001	(-2.48968189528989e+002dB,1.79999945792298e+002°)
1.42560759360218e-001	(-2.48928189528988e+002dB,1.79999945667336e+002°)
1.42889395851109e-001	(-2.48888189528988e+002dB,1.79999945542087e+002°)
1.43218789927353e-001	(-2.48848189528987e+002dB,1.79999945416548e+002°)
1.43548943335364e-001	(-2.48808189528987e+002dB,1.79999945290720e+002°)
1.43879857825583e-001	(-2.48768189528986e+002dB,1.79999945164603e+002°)
1.44211535152486e-001	(-2.48728189528985e+002dB,1.79999945038194e+002°)
1.44543977074591e-001	(-2.48688189528985e+002dB,1.79999944911494e+002°)
1.44877185354475e-001	(-2.48648189528984e+002dB,1.79999944784502e+002°)
1.45211161758773e-001	(-2.48608189528984e+002dB,1.79999944657217e+002°)
1.45545908058195e-001	(-2.48568189528983e+002dB,1.79999944529639e+002°)
1.45881426027534e-001	(-2.48528189528983e+002dB,1.79999944401766e+002°)
1.46217717445671e-001	(-2.48488189528982e+002dB,1.79999944273599e+002°)
1.46554784095590e-001	(-2.48448189528982e+002dB,1.79999944145136e+002°)
1.46892627764385e-001	(-2.48408189528981e+002dB,1.79999944016378e+002°)
1.47231250243271e-001	(-2.48368189528980e+002dB,1.79999943887322e+002°)
1.47570653327588e-001	(-2.48328189528980e+002dB,1.79999943757969e+002°)
1.47910838816819e-001	(-2.48288189528979e+002dB,1.79999943628318e+002°)
1.48251808514594e-001	(-2.48248189528979e+002dB,1.79999943498368e+002°)
1.48593564228699e-001	(-2.48208189528978e+002dB,1.79999943368118e+002°)
1.48936107771090e-001	(-2.48168189528978e+002dB,1.79999943237568e+002°)
1.49279440957898e-001	(-2.48128189528977e+002dB,1.79999943106717e+002°)
1.49623565609442e-001	(-2.48088189528976e+002dB,1.79999942975564e+002°)
1.49968483550236e-001	(-2.48048189528976e+002dB,1.79999942844109e+002°)
1.50314196609001e-001	(-2.48008189528975e+002dB,1.79999942712352e+002°)
1.50660706618673e-001	(-2.47968189528975e+002dB,1.79999942580290e+002°)
1.51008015416413e-001	(-2.47928189528974e+002dB,1.79999942447924e+002°)
1.51356124843619e-001	(-2.47888189528973e+002dB,1.79999942315252e+002°)
1.51705036745932e-001	(-2.47848189528973e+002dB,1.79999942182275e+002°)
1.52054752973248e-001	(-2.47808189528972e+002dB,1.79999942048992e+002°)
1.52405275379728e-001	(-2.47768189528972e+002dB,1.79999941915401e+002°)
1.52756605823806e-001	(-2.47728189528971e+002dB,1.79999941781502e+002°)
1.53108746168202e-001	(-2.47688189528970e+002dB,1.79999941647295e+002°)
1.53461698279928e-001	(-2.47648189528970e+002dB,1.79999941512778e+002°)
1.53815464030302e-001	(-2.47608189528969e+002dB,1.79999941377951e+002°)
1.54170045294954e-001	(-2.47568189528969e+002dB,1.79999941242813e+002°)
1.54525443953840e-001	(-2.47528189528968e+002dB,1.79999941107364e+002°)
1.54881661891247e-001	(-2.47488189528967e+002dB,1.79999940971602e+002°)
1.55238700995807e-001	(-2.47448189528967e+002dB,1.79999940835528e+002°)
1.55596563160506e-001	(-2.47408189528966e+002dB,1.79999940699139e+002°)
1.55955250282694e-001	(-2.47368189528965e+002dB,1.79999940562437e+002°)
1.56314764264094e-001	(-2.47328189528965e+002dB,1.79999940425419e+002°)
1.56675107010813e-001	(-2.47288189528964e+002dB,1.79999940288085e+002°)
1.57036280433354e-001	(-2.47248189528963e+002dB,1.79999940150435e+002°)
1.57398286446620e-001	(-2.47208189528963e+002dB,1.79999940012468e+002°)
1.57761126969933e-001	(-2.47168189528962e+002dB,1.79999939874182e+002°)
1.58124803927037e-001	(-2.47128189528962e+002dB,1.79999939735578e+002°)
1.58489319246110e-001	(-2.47088189528961e+002dB,1.79999939596654e+002°)
1.58854674859776e-001	(-2.47048189528960e+002dB,1.79999939457410e+002°)
1.59220872705115e-001	(-2.47008189528960e+002dB,1.79999939317845e+002°)
1.59587914723672e-001	(-2.46968189528959e+002dB,1.79999939177958e+002°)
1.59955802861465e-001	(-2.46928189528958e+002dB,1.79999939037749e+002°)
1.60324539069002e-001	(-2.46888189528957e+002dB,1.79999938897216e+002°)
1.60694125301286e-001	(-2.46848189528957e+002dB,1.79999938756360e+002°)
1.61064563517825e-001	(-2.46808189528956e+002dB,1.79999938615179e+002°)
1.61435855682647e-001	(-2.46768189528955e+002dB,1.79999938473672e+002°)
1.61808003764305e-001	(-2.46728189528955e+002dB,1.79999938331839e+002°)
1.62181009735891e-001	(-2.46688189528954e+002dB,1.79999938189679e+002°)
1.62554875575047e-001	(-2.46648189528953e+002dB,1.79999938047192e+002°)
1.62929603263970e-001	(-2.46608189528953e+002dB,1.79999937904376e+002°)
1.63305194789432e-001	(-2.46568189528952e+002dB,1.79999937761231e+002°)
1.63681652142779e-001	(-2.46528189528951e+002dB,1.79999937617756e+002°)
1.64058977319952e-001	(-2.46488189528951e+002dB,1.79999937473950e+002°)
1.64437172321491e-001	(-2.46448189528950e+002dB,1.79999937329812e+002°)
1.64816239152549e-001	(-2.46408189528949e+002dB,1.79999937185343e+002°)
1.65196179822900e-001	(-2.46368189528948e+002dB,1.79999937040540e+002°)
1.65576996346951e-001	(-2.46328189528948e+002dB,1.79999936895403e+002°)
1.65958690743754e-001	(-2.46288189528947e+002dB,1.79999936749932e+002°)
1.66341265037015e-001	(-2.46248189528946e+002dB,1.79999936604126e+002°)
1.66724721255104e-001	(-2.46208189528946e+002dB,1.79999936457983e+002°)
1.67109061431069e-001	(-2.46168189528945e+002dB,1.79999936311504e+002°)
1.67494287602642e-001	(-2.46128189528944e+002dB,1.79999936164686e+002°)
1.67880401812254e-001	(-2.46088189528943e+002dB,1.79999936017531e+002°)
1.68267406107045e-001	(-2.46048189528943e+002dB,1.79999935870036e+002°)
1.68655302538872e-001	(-2.46008189528942e+002dB,1.79999935722201e+002°)
1.69044093164324e-001	(-2.45968189528941e+002dB,1.79999935574026e+002°)
1.69433780044731e-001	(-2.45928189528940e+002dB,1.79999935425508e+002°)
1.69824365246172e-001	(-2.45888189528940e+002dB,1.79999935276649e+002°)
1.70215850839493e-001	(-2.45848189528939e+002dB,1.79999935127446e+002°)
1.70608238900310e-001	(-2.45808189528938e+002dB,1.79999934977899e+002°)
1.71001531509027e-001	(-2.45768189528937e+002dB,1.79999934828008e+002°)
1.71395730750840e-001	(-2.45728189528937e+002dB,1.79999934677771e+002°)
1.71790838715757e-001	(-2.45688189528936e+002dB,1.79999934527188e+002°)
1.72186857498599e-001	(-2.45648189528935e+002dB,1.79999934376257e+002°)
1.72583789199018e-001	(-2.45608189528934e+002dB,1.79999934224979e+002°)
1.72981635921508e-001	(-2.45568189528933e+002dB,1.79999934073352e+002°)
1.73380399775412e-001	(-2.45528189528933e+002dB,1.79999933921375e+002°)
1.73780082874935e-001	(-2.45488189528932e+002dB,1.79999933769048e+002°)
1.74180687339159e-001	(-2.45448189528931e+002dB,1.79999933616370e+002°)
1.74582215292048e-001	(-2.45408189528930e+002dB,1.79999933463340e+002°)
1.74984668862463e-001	(-2.45368189528929e+002dB,1.79999933309957e+002°)
1.75388050184174e-001	(-2.45328189528929e+002dB,1.79999933156221e+002°)
1.75792361395867e-001	(-2.45288189528928e+002dB,1.79999933002130e+002°)
1.76197604641161e-001	(-2.45248189528927e+002dB,1.79999932847684e+002°)
1.76603782068614e-001	(-2.45208189528926e+002dB,1.79999932692882e+002°)
1.77010895831740e-001	(-2.45168189528925e+002dB,1.79999932537723e+002°)
1.77418948089014e-001	(-2.45128189528925e+002dB,1.79999932382206e+002°)
1.77827941003890e-001	(-2.45088189528924e+002dB,1.79999932226331e+002°)
1.78237876744807e-001	(-2.45048189528923e+002dB,1.79999932070097e+002°)
1.78648757485203e-001	(-2.45008189528922e+002dB,1.79999931913502e+002°)
1.79060585403527e-001	(-2.44968189528921e+002dB,1.79999931756547e+002°)
1.79473362683250e-001	(-2.44928189528920e+002dB,1.79999931599229e+002°)
1.79887091512876e-001	(-2.44888189528920e+002dB,1.79999931441549e+002°)
1.80301774085954e-001	(-2.44848189528919e+002dB,1.79999931283506e+002°)
1.80717412601090e-001	(-2.44808189528918e+002dB,1.79999931125098e+002°)
1.81134009261958e-001	(-2.44768189528917e+002dB,1.79999930966325e+002°)
1.81551566277311e-001	(-2.44728189528916e+002dB,1.79999930807186e+002°)
1.81970085860996e-001	(-2.44688189528915e+002dB,1.79999930647680e+002°)
1.82389570231961e-001	(-2.44648189528914e+002dB,1.79999930487806e+002°)
1.82810021614272e-001	(-2.44608189528913e+002dB,1.79999930327564e+002°)
1.83231442237119e-001	(-2.44568189528913e+002dB,1.79999930166952e+002°)
1.83653834334832e-001	(-2.44528189528912e+002dB,1.79999930005971e+002°)
1.84077200146893e-001	(-2.44488189528911e+002dB,1.79999929844618e+002°)
1.84501541917945e-001	(-2.44448189528910e+002dB,1.79999929682893e+002°)
1.84926861897805e-001	(-2.44408189528909e+002dB,1.79999929520795e+002°)
1.85353162341479e-001	(-2.44368189528908e+002dB,1.79999929358324e+002°)
1.85780445509167e-001	(-2.44328189528907e+002dB,1.79999929195478e+002°)
1.86208713666284e-001	(-2.44288189528906e+002dB,1.79999929032257e+002°)
1.86637969083464e-001	(-2.44248189528905e+002dB,1.79999928868659e+002°)
1.87068214036577e-001	(-2.44208189528904e+002dB,1.79999928704684e+002°)
1.87499450806739e-001	(-2.44168189528904e+002dB,1.79999928540332e+002°)
1.87931681680324e-001	(-2.44128189528903e+002dB,1.79999928375600e+002°)
1.88364908948977e-001	(-2.44088189528902e+002dB,1.79999928210489e+002°)
1.88799134909627e-001	(-2.44048189528901e+002dB,1.79999928044997e+002°)
1.89234361864495e-001	(-2.44008189528900e+002dB,1.79999927879124e+002°)
1.89670592121112e-001	(-2.43968189528899e+002dB,1.79999927712868e+002°)
1.90107827992327e-001	(-2.43928189528898e+002dB,1.79999927546229e+002°)
1.90546071796322e-001	(-2.43888189528897e+002dB,1.79999927379206e+002°)
1.90985325856621e-001	(-2.43848189528896e+002dB,1.79999927211797e+002°)
1.91425592502106e-001	(-2.43808189528895e+002dB,1.79999927044003e+002°)
1.91866874067026e-001	(-2.43768189528894e+002dB,1.79999926875822e+002°)
1.92309172891013e-001	(-2.43728189528893e+002dB,1.79999926707254e+002°)
1.92752491319091e-001	(-2.43688189528892e+002dB,1.79999926538296e+002°)
1.93196831701689e-001	(-2.43648189528891e+002dB,1.79999926368950e+002°)
1.93642196394658e-001	(-2.43608189528890e+002dB,1.79999926199213e+002°)
1.94088587759275e-001	(-2.43568189528889e+002dB,1.79999926029084e+002°)
1.94536008162263e-001	(-2.43528189528888e+002dB,1.79999925858564e+002°)
1.94984459975802e-001	(-2.43488189528887e+002dB,1.79999925687650e+002°)
1.95433945577536e-001	(-2.43448189528886e+002dB,1.79999925516342e+002°)
1.95884467350596e-001	(-2.43408189528885e+002dB,1.79999925344640e+002°)
1.96336027683602e-001	(-2.43368189528884e+002dB,1.79999925172541e+002°)
1.96788628970681e-001	(-2.43328189528883e+002dB,1.79999925000046e+002°)
1.97242273611482e-001	(-2.43288189528882e+002dB,1.79999924827153e+002°)
1.97696964011183e-001	(-2.43248189528881e+002dB,1.79999924653862e+002°)
1.98152702580507e-001	(-2.43208189528880e+002dB,1.79999924480171e+002°)
1.98609491735734e-001	(-2.43168189528879e+002dB,1.79999924306080e+002°)
1.99067333898716e-001	(-2.43128189528878e+002dB,1.79999924131588e+002°)
1.99526231496885e-001	(-2.43088189528877e+002dB,1.79999923956693e+002°)
1.99986186963271e-001	(-2.43048189528876e+002dB,1.79999923781395e+002°)
2.00447202736513e-001	(-2.43008189528875e+002dB,1.79999923605693e+002°)
2.00909281260870e-001	(-2.42968189528874e+002dB,1.79999923429586e+002°)
2.01372424986236e-001	(-2.42928189528873e+002dB,1.79999923253073e+002°)
2.01836636368153e-001	(-2.42888189528872e+002dB,1.79999923076153e+002°)
2.02301917867824e-001	(-2.42848189528871e+002dB,1.79999922898825e+002°)
2.02768271952125e-001	(-2.42808189528870e+002dB,1.79999922721089e+002°)
2.03235701093619e-001	(-2.42768189528869e+002dB,1.79999922542942e+002°)
2.03704207770569e-001	(-2.42728189528867e+002dB,1.79999922364385e+002°)
2.04173794466950e-001	(-2.42688189528866e+002dB,1.79999922185417e+002°)
2.04644463672464e-001	(-2.42648189528865e+002dB,1.79999922006036e+002°)
2.05116217882553e-001	(-2.42608189528864e+002dB,1.79999921826241e+002°)
2.05589059598411e-001	(-2.42568189528863e+002dB,1.79999921646032e+002°)
2.06062991326997e-001	(-2.42528189528862e+002dB,1.79999921465407e+002°)
2.06538015581050e-001	(-2.42488189528861e+002dB,1.79999921284366e+002°)
2.07014134879101e-001	(-2.42448189528860e+002dB,1.79999921102908e+002°)
2.07491351745488e-001	(-2.42408189528859e+002dB,1.79999920921031e+002°)
2.07969668710366e-001	(-2.42368189528857e+002dB,1.79999920738736e+002°)
2.08449088309725e-001	(-2.42328189528856e+002dB,1.79999920556020e+002°)
2.08929613085400e-001	(-2.42288189528855e+002dB,1.79999920372882e+002°)
2.09411245585086e-001	(-2.42248189528854e+002dB,1.79999920189323e+002°)
2.09893988362349e-001	(-2.42208189528853e+002dB,1.79999920005340e+002°)
2.10377843976644e-001	(-2.42168189528852e+002dB,1.79999919820933e+002°)
2.10862814993325e-001	(-2.42128189528851e+002dB,1.79999919636102e+002°)
2.11348903983661e-001	(-2.42088189528849e+002dB,1.79999919450844e+002°)
2.11836113524847e-001	(-2.42048189528848e+002dB,1.79999919265159e+002°)
2.12324446200018e-001	(-2.42008189528847e+002dB,1.79999919079046e+002°)
2.12813904598267e-001	(-2.41968189528846e+002dB,1.79999918892504e+002°)
2.13304491314654e-001	(-2.41928189528845e+002dB,1.79999918705531e+002°)
2.13796208950219e-001	(-2.41888189528843e+002dB,1.79999918518128e+002°)
2.14289060112002e-001	(-2.41848189528842e+002dB,1.79999918330293e+002°)
2.14783047413050e-001	(-2.41808189528841e+002dB,1.79999918142025e+002°)
2.15278173472433e-001	(-2.41768189528840e+002dB,1.79999917953323e+002°)
2.15774440915263e-001	(-2.41728189528839e+002dB,1.79999917764186e+002°)
2.16271852372698e-001	(-2.41688189528837e+002dB,1.79999917574613e+002°)
2.16770410481966e-001	(-2.41648189528836e+002dB,1.79999917384603e+002°)
2.17270117886371e-001	(-2.41608189528835e+002dB,1.79999917194154e+002°)
2.17770977235312e-001	(-2.41568189528834e+002dB,1.79999917003267e+002°)
2.18272991184296e-001	(-2.41528189528832e+002dB,1.79999916811940e+002°)
2.18776162394951e-001	(-2.41488189528831e+002dB,1.79999916620172e+002°)
2.19280493535041e-001	(-2.41448189528830e+002dB,1.79999916427961e+002°)
2.19785987278478e-001	(-2.41408189528829e+002dB,1.79999916235308e+002°)
2.20292646305342e-001	(-2.41368189528827e+002dB,1.79999916042210e+002°)
2.20800473301886e-001	(-2.41328189528826e+002dB,1.79999915848668e+002°)
2.21309470960560e-001	(-2.41288189528825e+002dB,1.79999915654679e+002°)
2.21819641980018e-001	(-2.41248189528823e+002dB,1.79999915460243e+002°)
2.22330989065136e-001	(-2.41208189528822e+002dB,1.79999915265359e+002°)
2.22843514927026e-001	(-2.41168189528821e+002dB,1.79999915070025e+002°)
2.23357222283049e-001	(-2.41128189528820e+002dB,1.79999914874241e+002°)
2.23872113856830e-001	(-2.41088189528818e+002dB,1.79999914678006e+002°)
2.24388192378272e-001	(-2.41048189528817e+002dB,1.79999914481319e+002°)
2.24905460583574e-001	(-2.41008189528816e+002dB,1.79999914284178e+002°)
2.25423921215239e-001	(-2.40968189528814e+002dB,1.79999914086582e+002°)
2.25943577022094e-001	(-2.40928189528813e+002dB,1.79999913888531e+002°)
2.26464430759302e-001	(-2.40888189528812e+002dB,1.79999913690024e+002°)
2.26986485188378e-001	(-2.40848189528810e+002dB,1.79999913491059e+002°)
2.27509743077203e-001	(-2.40808189528809e+002dB,1.79999913291635e+002°)
